Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Canada,CAN,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.49933780859597
Canada,CAN,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.49452575713726
Canada,CAN,1970,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.47269734976357
Canada,CAN,1969,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.40000141001602
Canada,CAN,1968,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.49213904118397
Canada,CAN,1967,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.48508720453755
Canada,CAN,1966,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.45320324178724
Canada,CAN,1965,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.48625718185854
Canada,CAN,1964,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.50945250679393
Canada,CAN,1963,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.37149928836213
Canada,CAN,1962,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.50038799758729
Canada,CAN,1961,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.4671169620169
Canada,CAN,1960,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.53346104974003
Canada,CAN,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,217027.728
Canada,CAN,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,199946.842
Canada,CAN,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,202488.073
Canada,CAN,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,198571.717
Canada,CAN,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,190460.313
Canada,CAN,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,191146.042
Canada,CAN,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,180251.385
Canada,CAN,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,179620.661
Canada,CAN,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,180970.117
Canada,CAN,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,181153.467
Canada,CAN,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,181828.195
Canada,CAN,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,184805.799
Canada,CAN,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,178703.911
Canada,CAN,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,182605.599
Canada,CAN,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,167992.604
Canada,CAN,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,164626.298
Canada,CAN,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,170075.46
Canada,CAN,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,162946.812
Canada,CAN,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,156012.515
Canada,CAN,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,162532.441
Canada,CAN,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,161325.998
Canada,CAN,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,153705.972
Canada,CAN,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,148891.201
Canada,CAN,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,141912.9
Canada,CAN,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,133717.155
Canada,CAN,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,126896.535
Canada,CAN,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,125378.397
Canada,CAN,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,138535.593
Canada,CAN,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,127307.239
Canada,CAN,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,119217.837
Canada,CAN,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,115877.2
Canada,CAN,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,125327.059
Canada,CAN,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,121330.029
Canada,CAN,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,114124.374
Canada,CAN,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,110417.037
Canada,CAN,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,110116.343
Canada,CAN,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,112133.193
Canada,CAN,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,112664.908
Canada,CAN,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,104637.845
Canada,CAN,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,102037.942
Canada,CAN,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,99009
Canada,CAN,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,85983.816
Canada,CAN,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,83585.598
Canada,CAN,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,81935.448
Canada,CAN,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,76548.625
Canada,CAN,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,67524.138
Canada,CAN,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,62676.364
Canada,CAN,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,58345.637
Canada,CAN,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,55569.718
Canada,CAN,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,45100.433
Canada,CAN,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,42456.526
Canada,CAN,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,38067.127
Canada,CAN,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,34187.441
Canada,CAN,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22383.368
Canada,CAN,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,25999.03
Canada,CAN,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22984.756
Canada,CAN,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,21554.626
Canada,CAN,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,39.4251794797268
Canada,CAN,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,35.7814677881174
Canada,CAN,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.0408082516064
Canada,CAN,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,35.6918696863485
Canada,CAN,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.8101606535804
Canada,CAN,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.8984959468341
Canada,CAN,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.6899585069996
Canada,CAN,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.4893742319508
Canada,CAN,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.8916970192657
Canada,CAN,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.7084362255168
Canada,CAN,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.6052996839596
Canada,CAN,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.6028872483954
Canada,CAN,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.262710283853
Canada,CAN,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.4834969561391
Canada,CAN,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.9699705025977
Canada,CAN,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.4745133546376
Canada,CAN,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.0243611650485
Canada,CAN,1999,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.9092402148887
Canada,CAN,1998,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.0512192867121
Canada,CAN,1997,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.9649428457986
Canada,CAN,1996,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.8315912427671
Canada,CAN,1995,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.194876974416
Canada,CAN,1994,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.9299031493551
Canada,CAN,1993,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.5745481215104
Canada,CAN,1992,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.3890035211268
Canada,CAN,1991,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.7307618724723
Canada,CAN,1990,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.91467765795
Canada,CAN,1989,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.9035904255319
Canada,CAN,1988,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,27.9149613643491
Canada,CAN,1987,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,27.6383575618465
Canada,CAN,1986,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,28.6078997637132
Canada,CAN,1985,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.6927942173029
Canada,CAN,1984,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,28.5082844366325
Canada,CAN,1983,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,27.9246298788694
Canada,CAN,1982,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,26.6186350777935
Canada,CAN,1981,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.6082481260074
Canada,CAN,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.2988723515153
Canada,CAN,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.4858858759218
Canada,CAN,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.1595894759117
Canada,CAN,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25
Canada,CAN,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,24.7945268377795
Canada,CAN,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.6505697032372
Canada,CAN,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.4338103924924
Canada,CAN,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.4703706194928
Canada,CAN,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.0842818245668
Canada,CAN,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.1499318822343
Canada,CAN,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.3540225935312
Canada,CAN,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.9803051449976
Canada,CAN,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.3072388131826
Canada,CAN,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,15.9989073028592
Canada,CAN,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,16.3723008611791
Canada,CAN,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,15.0967816994605
Canada,CAN,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,14.3764745794075
Canada,CAN,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,10.6027444849748
Canada,CAN,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,12.5486725663717
Canada,CAN,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,11.8366884465763
Canada,CAN,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,11.1742676273216
Canada,CAN,2020,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.320815161006103
Canada,CAN,2019,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.333608453352116
Canada,CAN,2018,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.348127373214529
Canada,CAN,2017,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.350642254553469
Canada,CAN,2016,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.35409380241173
Canada,CAN,2015,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.358974645166451
Canada,CAN,2014,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.363256394318577
Canada,CAN,2013,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.369691084270942
Canada,CAN,2012,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.371856325669774
Canada,CAN,2011,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.380517025245661
Canada,CAN,2010,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.383683236394591
Canada,CAN,2009,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.383985662928903
Canada,CAN,2008,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.393636645834631
Canada,CAN,2007,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.412775949095503
Canada,CAN,2006,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.398315055940379
Canada,CAN,2005,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.415256662966992
Canada,CAN,2004,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.418740400306162
Canada,CAN,2003,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.438227682805338
Canada,CAN,2002,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.429603381720953
Canada,CAN,2001,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.42752006624453
Canada,CAN,2000,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.442069501228286
Canada,CAN,1999,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.446765250831025
Canada,CAN,1998,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.460717861357814
Canada,CAN,1997,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.470778180397381
Canada,CAN,1996,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.47536570585191
Canada,CAN,1995,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.469098160228364
Canada,CAN,1994,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.469552615740173
Canada,CAN,1993,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.474121917863072
Canada,CAN,1992,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.491704111793731
Canada,CAN,1991,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.48087700926203
Canada,CAN,1990,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.477877232497832
Canada,CAN,2020,CO2 emissions (kt),EN.ATM.CO2E.KT,516873.7
Canada,CAN,2019,CO2 emissions (kt),EN.ATM.CO2E.KT,566001.8
Canada,CAN,2018,CO2 emissions (kt),EN.ATM.CO2E.KT,579573.9
Canada,CAN,2017,CO2 emissions (kt),EN.ATM.CO2E.KT,568175.9
Canada,CAN,2016,CO2 emissions (kt),EN.ATM.CO2E.KT,556874.1
Canada,CAN,2015,CO2 emissions (kt),EN.ATM.CO2E.KT,558747.2
Canada,CAN,2014,CO2 emissions (kt),EN.ATM.CO2E.KT,561760.5
Canada,CAN,2013,CO2 emissions (kt),EN.ATM.CO2E.KT,555742.4
Canada,CAN,2012,CO2 emissions (kt),EN.ATM.CO2E.KT,546291.6
Canada,CAN,2011,CO2 emissions (kt),EN.ATM.CO2E.KT,549369.9
Canada,CAN,2010,CO2 emissions (kt),EN.ATM.CO2E.KT,537091.5
Canada,CAN,2009,CO2 emissions (kt),EN.ATM.CO2E.KT,521399.4
Canada,CAN,2008,CO2 emissions (kt),EN.ATM.CO2E.KT,550553.2
Canada,CAN,2007,CO2 emissions (kt),EN.ATM.CO2E.KT,571632
Canada,CAN,2006,CO2 emissions (kt),EN.ATM.CO2E.KT,540525.6
Canada,CAN,2005,CO2 emissions (kt),EN.ATM.CO2E.KT,549032.7
Canada,CAN,2004,CO2 emissions (kt),EN.ATM.CO2E.KT,536417.3
Canada,CAN,2003,CO2 emissions (kt),EN.ATM.CO2E.KT,544541.8
Canada,CAN,2002,CO2 emissions (kt),EN.ATM.CO2E.KT,524353.4
Canada,CAN,2001,CO2 emissions (kt),EN.ATM.CO2E.KT,506615.9
Canada,CAN,2000,CO2 emissions (kt),EN.ATM.CO2E.KT,514215.1
Canada,CAN,1999,CO2 emissions (kt),EN.ATM.CO2E.KT,494278.5
Canada,CAN,1998,CO2 emissions (kt),EN.ATM.CO2E.KT,484791.8
Canada,CAN,1997,CO2 emissions (kt),EN.ATM.CO2E.KT,476815.9
Canada,CAN,1996,CO2 emissions (kt),EN.ATM.CO2E.KT,461700.7
Canada,CAN,1995,CO2 emissions (kt),EN.ATM.CO2E.KT,448046
Canada,CAN,1994,CO2 emissions (kt),EN.ATM.CO2E.KT,436764.6
Canada,CAN,1993,CO2 emissions (kt),EN.ATM.CO2E.KT,422047.8
Canada,CAN,1992,CO2 emissions (kt),EN.ATM.CO2E.KT,426367.3
Canada,CAN,1991,CO2 emissions (kt),EN.ATM.CO2E.KT,413298.6
Canada,CAN,1990,CO2 emissions (kt),EN.ATM.CO2E.KT,419492.2
Canada,CAN,2016,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,252538.956
Canada,CAN,2015,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,269326.482
Canada,CAN,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,253327.361
Canada,CAN,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,242084.339
Canada,CAN,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,241970.662
Canada,CAN,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,244830.922
Canada,CAN,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,250892.473
Canada,CAN,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,255776.917
Canada,CAN,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,258057.791
Canada,CAN,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,265058.094
Canada,CAN,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,263462.949
Canada,CAN,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,252520.621
Canada,CAN,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,253375.032
Canada,CAN,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,244863.925
Canada,CAN,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,224064.701
Canada,CAN,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,231684.727
Canada,CAN,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,231197.016
Canada,CAN,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,227731.701
Canada,CAN,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,224325.058
Canada,CAN,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,215179.56
Canada,CAN,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,207313.845
Canada,CAN,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,205616.024
Canada,CAN,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,201857.349
Canada,CAN,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,202385.397
Canada,CAN,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,197761.31
Canada,CAN,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,192418.491
Canada,CAN,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,205729.701
Canada,CAN,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,206811.466
Canada,CAN,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,211054.185
Canada,CAN,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,202029.698
Canada,CAN,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,186580.627
Canada,CAN,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,186811.648
Canada,CAN,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,192664.18
Canada,CAN,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,193969.632
Canada,CAN,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,208813.648
Canada,CAN,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,228094.734
Canada,CAN,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,241493.952
Canada,CAN,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,244493.558
Canada,CAN,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,234016.939
Canada,CAN,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,233892.261
Canada,CAN,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,233925.264
Canada,CAN,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,242183.348
Canada,CAN,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,249128.646
Canada,CAN,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,238369.668
Canada,CAN,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,233510.893
Canada,CAN,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,220507.711
Canada,CAN,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,211545.563
Canada,CAN,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,181677.848
Canada,CAN,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,179349.303
Canada,CAN,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,171630.268
Canada,CAN,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,155953.843
Canada,CAN,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,151872.472
Canada,CAN,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,143838.075
Canada,CAN,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,134380.882
Canada,CAN,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,126390.489
Canada,CAN,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,118759.462
Canada,CAN,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,115836.863
Canada,CAN,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,45.8761364627234
Canada,CAN,2015,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.1972945597709
